Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score ,NND,NRI,Reference_ID
932,St. Petersburg Islamic Center,3762 18th Avenue South,St. Petersburg,FL,33711,,,,1990,,https://www.tampabay.com/archive/2010/09/08/islam-gains-ground-in-bay-area/,,,,,1724
933,Albanian Islamic Cultural Center of Clearwater,223 North Fort Harrison Avenue,Clearwater,FL,33755,,,,2003,,https://prayersconnect.com/mosques/84079187-albanian-islamic-cultural-center-of-clearwater-clearwater-florida-united-states,,,,,923
934,Masjid Al-Hamza,560 Clearwater Largo rd N,Largo,FL,33770,,,,-,No Basic Information,,,,,,1676
935,Islamic Society of Pinellas County,7100 142nd Avenue North,Largo,FL,33771,,,,,,,,,,,3078
936,Bosnian Mesdzid,10999 60th Street,Pinellas County,FL,33782,,,,2006,,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=EntityName&directionType=PreviousList&searchNameOrder=BOSANSKIMESDZID%20N060000096990&aggregateId=domnp-n06000009699-dd165c3f-66d1-4788-99b7-1d68c252ac85&searchTerm=BOSAR%2C%20LLLP&listNameOrder=BOSANET%20L200000694640,,,,,834
937,Masjid Ebad Ar-Rahman,9400 67th st N,Pinellas Park,FL,33782,,,,1992,,"https://ispc-fl.org/index.php/about-us/#:~:text=The%20ISPC%20was%20founded%20in%201992%20by,which%20means%20%22the%20servants%20of%20the%20Most-Merciful%22",,,,,1859
938,Masjid Aysha,1161 Blossom Cir S,Lakeland,FL,33805,,,,2009,,"https://www.causeiq.com/organizations/islamic-center-of-lakeland,201171908/",,,,,1833
939,Masjid Al-Nur,325 Lyle Pkwy,Bartow,FL,33830,,,,2021,,https://alnurbartow.com/about-us/,,,,,2727
940,Davenport Muslim Prayer,1624 Florida Development Road,Davenport,FL,33837,,,,,,,,,,,3062
941,Islamic Center of Lake Wales,218 East Orange Avenue,Lake Wales,FL,33853,,,,,,,,,,,3080
942,Masjid Al-Jabbar,5186 Shumacher rd,Sebring,FL,33872,,,,-,Information Without Year,https://prayersconnect.com/mosques/84029138-masjid-al-jabbar-sebring-florida-united-states,,,,,1702
943,ISCF Masjid Al Mutakaber,1011 State Highway 540,Winter Haven,FL,33880,,,,,,,,,,,3036
944,Islamic Center of Polk County,1763 Unity Way Ne,Winter Haven,FL,33881,,,,1993,,https://prayersconnect.com/mosques/84068465-islamic-center-of-polk-county-winter-haven-florida-united-states,,,,,1325
945,Center for Islamic Culture Awareness,2371 Crawford st,Fort Myers,FL,33901,,,,1999,,"https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResults?InquiryType=EntityName&InquiryDirectionType=PreviousRecord&SearchTerm=CENTER%20FOR%20IMMIGRATION%20RIGHTS%2C%20LLC&SearchNameOrder=CENTERFORISLAMICCULTURALAWAREN%20N512080&ListNameOrder=CENTERFORINTERNATIONALPROJECTS%20S694661&Detail=FL.DOS.Corporations.Shared.Contracts.FilingRecord#:~:text=THE%20CENTER%20FOR%20ISLAM%20AND,Changed:%2004/22/2012",,,,,1022
946,Islamic Center of Southwest Florida,3337 Broadway,Fort Myers,FL,33901,,,,2000,,https://swfl.onemuslimvoice.com/en/Mosque/masjid%20ibrahim6ce2,,,,,1887
947,"Masjid Jesus Son of Mary, Islamic Center of Lehigh Acres",5441 Lee Street,Lehigh Acres,FL,33971,,,,,,,,,,,3076
948,Islamic Community of SWF,25148 Harbor View Road,Port Charlotte,FL,33980,,,,1995,,https://www.heraldtribune.com/story/news/2007/07/28/worshippers-hope-their-new-mosque-opens/28569206007/,,,,,1399
949,Islamic Center of Cape Coral - Masjid Quba,1404 Del Prado Blvd S,Cape Coral,FL,33990,,,,2023,,"https://www.causeiq.com/organizations/islamic-center-of-cape-coral-masjid-quba,934233942/",,,,,406
950,U.A.M.A. Naples Mosque,6741 Golden Gate Parkway,Naples,FL,34105,,,,,,,,,,,3026
951,Islamic Center of Naples,2801 County Barn Rd,Naples,FL,34112,,,,2000,,https://www.naplesnews.com/story/news/local/2017/08/06/muslim-congregation-thrives-after-year-first-imam/541587001/?gnt-cfr=1&gca-cat=p&gca-uir=false&gca-epti=z112780e112780v000056&gca-ft=155&gca-ds=sophi,,,,,1299
952,Bonita Springs Islamic Center,25221 Bernwood Dr. Unit 8,Bonita Springs,FL,34135,,,,2005,,https://www.wgcu.org/culture-and-connections/2025-03-28/bonita-springs-mosque-celebrates-20-years-of-ramadan-together,,,,,997
953,Islamic Society of Sarasota and Bradenton,4350 N Lockwood Ridge rd,Sarasota,FL,34234,,,,1999,,https://www.heraldtribune.com/story/news/2007/07/28/worshippers-hope-their-new-mosque-opens/28569206007/?gnt-cfr=1&gca-cat=p&gca-uir=true&gca-epti=z119039e002300v119039d--xx--b--xx--&gca-ft=184&gca-ds=sophi,,,,,110
954,North western algeirs,Barbarossa Avenue,Sarasota,FL,34235,,,,,,,,,,,3032
955,Islamic Center of Ocala,1410 Northeast 14th Street,Ocala,FL,34470,,,,,,,,,,,3022
956,Ocala Jamatkhana,3951 Northwest Blitchton Road,Ocala,FL,34475,,,,,,,,,,,3020
957,Masjid Darul-Islam of Ocala,6915 FL-40,Ocala,FL,34482,,,,-,No Basic Information,No Website,,,,,1853
958,Islamic Center of Hernando County,6307 Barclay ave,Spring Hill,FL,34609,,,,1984,,https://www.springhillmosque.com/,,,,,56
959,Hanafi Islamic Center,3655 Universal Plaza,New Port Richey,FL,34652,,,,,,,,,,,3025
960,Islamic Center of New Port Richey,4715 Grand Blvd,New Port Richey,FL,34652,,,,2003,,https://www.tampabay.com/archive/2003/10/29/first-mosque-in-the-county-close-to-reality/,,,,,1301
961,Masjid Al Rahman,2577 Keystone Road,Tarpon Springs,FL,34688,,,,2014,,https://prayersconnect.com/mosques/84080767-masjid-al-rahman-tarpon-springs-florida-united-states,,,,,764
962,Masjid Al Salam,1218 New York ave,Dunedin,FL,34698,,,,2011,,https://www.dunedinmasjid.org/about,,,,,1626
963,Islamic Center of Clermont,15128 Lost Lake rd,Clermont,FL,34711,,,,2014,,,,,,,49
964,Florida Islamic Center,60 West Center Street,Minneola,FL,34715,,,,,,,,,,,3027
965,Islamic Center of South Lake County,18296 US-27,Clermont,FL,34715,,,,2013,,https://www.orlandosentinel.com/2013/09/07/muslims-seek-more-space-to-worship/,,,,,1348
966,Masjid Taqwa,2417 N Central ave,Kissimmee,FL,34741,,,,1998,,https://masjidtaqwa.org/about-masjid-taqwa.php/pdfs/authority-sunnah.pdf,,,,,1971
967,Islamic Center of Poinciana,2934 Pleasant Hill Road,Kissimmee,FL,34746,,,,,,,,,,,3083
968,Jaffaria Islamic Center,1500 Old Vineland rd,Kissimmee,FL,34746,,,,-,No Basic Information,,,,,,1498
969,Masjid al Agha,4900 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34746,,,,-,Information Without Year,https://www.halaltrip.com/mosque-details/6739/masjid-al-agha-osceola-county/,,,,,327
970,Masjid Al Noor,3496 Polynesian Isle Blvd,Kissimmee,FL,34746,,,,-,Information Without Year,"https://islammessage.org/af/center/4961/Masjid-Al-Noor--3496-Polynesian-Isles-BlvdKissimmee,-FL-34746-",,,,,1614
971,Masjid Assunah,1535 Pleasant Hill rd,Kissimmee,FL,34746,,,,2000,,https://prayersconnect.com/mosques/84070855-masjid-as-sunnah-kissimmee-florida-united-states,,,,,1823
972,Masjid Darul Uloom,2350 Old Vineland Rd,Kissimmee,FL,34746,,,,1995,,https://darululoomflorida.org/,,,,,1852
973,Masjid Tawheed Kissimmee,4636 West Irlo Bronson Memorial Highway,Kissimmee,FL,34746,,,,,,,,,,,3081
974,Islamic Society Of Lake County,826 East Dixie Avenue,Leesburg,FL,34748,,,,,,,,,,,3071
975,Leesburg Islamic Center,2201 Montclair st,Leesburg,FL,34748,,,,2008,,https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?inquirytype=EntityName&directionType=Initial&searchNameOrder=LEESBURGISLAMICCENTER%20N080000032560&aggregateId=domnp-n08000003256-8acc9ed4-a74c-4599-a761-04aaddcf7bb0&searchTerm=LEESBURG%20HOUSE%20OF%20MEAT%20LLC&listNameOrder=LEESBURGHOUSEMEAT%20L200003661020,,,,,1527
976,Masjid Al-Bir,4870 Old Tampa Hwy,Kissimmee,FL,34758,,,,1999,,"https://www.causeiq.com/organizations/albir-islamic-association,593598351/",,,,,1652
977,Masjidu Tazkiah,120 Floral Street,Ocoee,FL,34761,,,,2002,,https://www.foundationoflights.com/construction-plans,,,,,2020
978,Masjid Al Huda - Muslim Center of St Cloud,3720 5th Street,St. Cloud,FL,34769,,,,,,,,,,,3051
979,Masjid Al Fattah,5800 Cyrils Drive,St. Cloud,FL,34771,,,,,,,,,,,3033
980,Islamic Center of the Treasure Coast (ICTC),3550 NE Sugarhill Ave,Jensen Beach,FL,34957,,,,-,Information Without Year,,,,,,2750
981,Masjid Okeechobee,111 Northeast 11th Street,Okeechobee,FL,34972,,,,,,,,,,,3019
982,Islamic Center of Fort Pierce,1104 West Midway Road,Fort Pierce,FL,34982,,,,2017,,https://www.icfp-fl.com/our-story.html,,,,,1241
983,Muslim Friends Of Florida Mosqu,4000 S US Hwy 1,Ft. Pierce,FL,34982,,,,2009,,https://assets.pewresearch.org/wp-content/uploads/sites/11/2012/09/2012Mosque-Map.pdf,,,,,1296
984,Muslim Friends Of Florida Mosque,4000 South US Highway 1,Fort Pierce,FL,34982,,,,,,,,,,,3055
985,Stuart Masjid,2981 Se Dominica Terrace,Stuart,FL,34997,,,,-,No Basic Information,,,,,,2177
986,Ismaili Jamat Khana,685 Dekalb Industrial Way,Decatur,GA,3033,,,,1989,,https://www.facebook.com/theismailiusa/posts/the-ismaili-jamatkhana-atlanta-with-the-increased-arrival-of-ismailis-into-atlan/753141531753255/,,,,,4319
987,Hamzah Islamic Center,665 Tidwell Road,Alpharetta,GA,30004,,,,2009,,https://www.redfin.com/GA/Alpharetta/665-Tidwell-Rd-30004/home/24284293,,,,,1122
988,AHISKA MASJID,70 Technology Drive,Alpharetta,GA,30005,,,,,,No website,,,,,3239
989,Masjid of Alpharetta/Islamic Center of North Fulton,1265 Rucker rd,Alpharetta,GA,30009,,,,1998,,https://www.icnf.org/old/,,,,,1935
990,Southeast Islamic Center,591 N Main St #400,Milton,GA,30009,,,,2000,,"https://www.causeiq.com/organizations/southeast-islamic-community-center,582488376/",,,,,426
991,Southeast Islamic Community Center,591 North Main Street #400,Milton,GA,30009,,,,2000,,https://islamiccenterse.org/,,,,,3195
992,Masjid As-Siddiq of Conyers,1116 Old Covington Highway Southeast,Conyers,GA,30012,,,,,,Website link invalid,,,,,3255
993,Masjid Zaid - Dacula Islamic Community Center,2300 Liam Avenue Northeast,Dacula,GA,30019,,,,2026,,https://zaidcommunitycenter.org/,,,,,3224
994,Masjid Al-Momineen,837 North Indian Creek Dr.,Clarkston,GA,30021,,,,1989,,https://www.masjidalmomineen.com/history.html,,,,,1717
995,Negashi Islamic Community Center of Atlanta,803 Jolly ave,Clarkson,GA,30021,,,,1999,,https://negashicommunity.com/about/,,,,,2113
996,Ummati Masjid,706 Jolly Avenue Apartment 3,Clarkston,GA,30021,,,,,,No website,,,,,3204
997,Masjid Jafar and Al-Rahmah Community Center.,11005 Jones Bridge Road,Johns Creek,GA,30022,,,,2021,,https://www.masjidjafaratl.com/,,,,,3250
998,Gwinnett Islamic Circle,50 Old Peachtree Road Suite 211,Suwanee,GA,30024,,,,2015,,https://www.suwaneemasjid.org/our-history.php,,,,,1119
999,Johns Creek Islamic Center,7770 McGinnis Ferry Road,Suwanee,GA,30024,,,,2009,,https://www.jcislamiccenter.com/,,,,,3210
1000,Suwanee Masjid / Gwinnett Islamic Circle (GIC),80 Celebration Drive,Suwanee,GA,30024,,,,2004,,https://www.suwaneemasjid.org/our-history.php,,,,,2342
1001,Assalafi,3280 Glenwood Road,Decatur,GA,30032,,,,,,https://assalfi.com/,,,,,3259
1002,Ismaili Jamat Khana,Carriage Place Court,Scottdale,GA,30033,,,,1989,,https://www.facebook.com/theismailiusa/posts/the-ismaili-jamatkhana-atlanta-with-the-increased-arrival-of-ismailis-into-atlan/753141531753255/,,,,,453
1003,Nazam Center Decatur,701 Reverend D L Edwards Drive,Decatur,GA,30033,,,,,,https://www.najamcenterdecatur.com/,,,,,3260
1004,Masjid Aboo Bakr As Siddeeq,2532 S Hairston Rd A,Decatur,GA,30035,,,,-,Information Without Year,https://assalafi.wixsite.com/masjid/contact,,,,,1573
1005,Masjid Al Madinah,1972 Wesley Chapel rd,Decatur,GA,30035,,,,-,Information Without Year,https://prayersconnect.com/mosques/84015339-masjid-al-madinah-decatur-georgia-united-states,,,,,1607
1006,Masjid Musab bin Umair/West Forsyth Islamic  Center,442 Canton Hwy,Cumming,GA,30040,,,,2022,,https://projects.propublica.org/nonprofits/organizations/882505884,,,,,399
1007,Al-Rahman Mosque,1235 Peachtree Parkway,Cumming,GA,30041,,,,2010,,https://alrahmanmasjid.com/,,,,,3256
1008,AYESHA COMMUNITY CENTER,3870 Lawrenceville Highway,Lawrenceville,GA,30044,,,,,,https://www.facebook.com/profile.php?id=61584894941094&mibextid=wwXIfr&rdid=7u5b73FrgDbzbAQ3&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F18LydptY1V%2F%3Fmibextid%3DwwXIfr#,,,,,3248
1009,Darus Salam Masjid,3122 Cruse rd Nw,Lawrenceville,GA,30044,,,,2001,,https://darussalammasjidatl.org/about/,,,,,1077
1010,Greenview Madani Center,3455 Greenview Dr. Nw,Lawrenceville,GA,30044,,,,2005,,https://en.halalguide.me/atlanta/mechet/greenview-madani-center,,,,,1116
1011,Masjid Nasrullah,2399 Lawrenceville Highway,Lawrenceville,GA,30044,,,,2020,,https://www.masjidnasrullah.org/,,,,,3247
1012,"Community of Bosniaks, Georgia",950 Grayson Hwy,Lawrenceville,GA,30045,,,,2008,,https://prayersconnect.com/mosques/84095680-community-of-bosniaks-georgia-lawrenceville-georgia-united-states,,,,,595
1013,Georgia Islamic Institute,177 Simonton rd Sw,Lawrenceville,GA,30045,,,,2000,,,,,,,1114
1014,Islamic Center Nur,1073 Lawrenceville Highway,Lawrenceville,GA,30045,,,,-,Information Without Year,https://icnur.org/contact/,,,,,760
1015,Al-Qasim Institute (Masjid),912 Killian Hill Road Southwest Suite 204,Lilburn,GA,30047,,,,,,https://alqasiminstitute.com/,,,,,3246
1016,Dar-E-Abbas,5064 Lawrenceville Hwy,Lilburn,GA,30047,,,,2016,,https://www.ajc.com/news/local-govt--politics/lilburn-mosque-hopes-break-ground-next-year/YeCyyPWyPmPPp9vtFfOpfO/,,,,,1061
1017,Faizan-e-Madinah,4991 Burns Rd NW,Lilburn,GA,30047,,,,2016,,https://www.faizanemadinahusa.org/lilburn-center/about-us,,,,,431
1018,Masjid Abdullah,805 Dickens rd Nw,Lilburn,GA,30047,,,,-,No Basic Information,(470) 774-1377,,,,,1569
1019,Masjid Ar-Rasool,476 Hillcrest Rd NW,Lilburn,GA,30047,,,,2000,,"https://halalguide.me/atlanta/mechet/al-rasol-islamic-center/posts#:~:text=The%20Al-Rasol%20Islamic%20Center%20is%20a%20non-profit,American%20Muslims%20community%20of%20the%20Atlanta,%20GA",,,,,1805
1020,Masjid E Imadi,695 Beaver Ruin Road,Lilburn,GA,30047,,,,,,https://usa.thedawoodibohras.com/community/atlanta/,,,,,3245
1021,Masjid Imam Ali (A.S.),675 Beaver Ruin Road,Lilburn,GA,30047,,,,,,No website,,,,,3244
1022,Masjid Omar Bin Abdul Aziz Mosque,955 Harbins rd Nw,Lilburn,GA,30047,,,,1980,,https://masjidomar.org/about-us/history/,,,,,180
1023,Masjid Omar Bin Abdul Aziz Mosque,955 Harbins Road Northwest,Lilburn,GA,30047,,,,1980,,https://masjidomar.org/,,,,,3243
1024,Najam Center Lilburn Masjid,5365 Five Forks Trickum Road Southwest,Lilburn,GA,30047,,,,2015,,https://www.najamcenterlilburn.com/,,,,,3225
1025,NASFAT Atlanta Masjid,432 Dogwood Drive Northwest,Lilburn,GA,30047,,,,2003,,https://www.atlnasfat.org/,,,,,3252
1026,Loganville Islamic Center,883 Lee Byrd Road,Loganville,GA,30052,,,,1996,,https://www.georgiaislamicinstitute.com/index.html,,,,,3206
1027,Masjid Ibraaheem,1920 Temple Johnson Road Southwest,Loganville,GA,30052,,,,,,No website,,,,,3201
1028,Masjid An Nur,1996 South Stone Mountain Lithonia Road,Lithonia,GA,30058,,,,,,https://masjidannurlithonia.org/,,,,,3229
1029,Masjid An-Nur,1996 South Stone Mountain Road,Lithonia,GA,30058,,,,1997,,"https://www.causeiq.com/organizations/masjid-an-nur,582170755/",,,,,1795
1030,East Cobb Islamic Center - ECIC,1111 Braswell Rd,Marietta,GA,30062,,,,2008,,https://rocketreach.co/east-cobb-islamic-center-profile_b7cf2f7ac1127819,,,,,2346
1031,Alhedaya Mosque,968 Powder Spring Street,Marietta,GA,30064,,,,-,Information Without Year,,,,,,1259
1032,Islamic Circle of North America ICNA Guest House,1018 Powder Springs st,Marietta,GA,30064,,,,2012,,https://projects.propublica.org/nonprofits/organizations/271586134,,,,,1282
1033,Masjid Al-Furqan WCIC,3861 Ernest West Barrett Parkway Southwest,Marietta,GA,30064,,,,,,https://www.wc-ic.org/,,,,,3198
1034,Ibad-Ur-Rahman Dawah Center Inc.DBA: Masjid Ibad-ur-Rahman,2440 Sandy Plains Road Building 15 and 16,Marietta,GA,30066,,,,2022,,https://www.ibad-ur-rahman.org/masjid-ibad-ur-rahman-new-location/,,,,,3196
1035,Masjid Al Athar East Cobb Islamic Center Inc.,1180 Franklin Gateway Southeast,Marietta,GA,30067,,,,2024,,https://www.masjidalathar.org/,,,,,3199
1036,Al Madina Masjid,6014 Goshen Springs Road North West,Norcross,GA,30071,,,,1993,,https://prayersconnect.com/mosques/84088363-al-madinah-masjid-ne-atlanta-islamic-center-norcross-georgia-united-states,,,,,860
1037,Al-Ikhlas Masjid ,815 South Peachtree Street,Norcross,GA,30071,,,,,,https://ikmia.org/,,,,,3194
1038,Al-Madinah Mosque of North Atlanta,6014 Goshen Springs Road,Norcross,GA,30071,,,,1993,,https://www.almadinahatl.org/,,,,,3191
1039,Roswell Community Masjid (RCM),345 Market Place,Roswell,GA,30075,,,,2008,,https://patch.com/georgia/roswell/new-mosque-opens-in-roswell,,,,,2341
1040,Saheb Azzaman Islamic Center,4853 Old Mountain Park rd Ne,Roswell,GA,30075,,,,1994,,http://sicoa.org/history.aspx,,,,,2155
1041,Saheb Azzaman Islamic Center,4853 Old Mountain Park Road,Roswell,GA,30075,,,,,,http://www.sicoa.org/,,,,,3220
1042,Bosnian Community Center/Darulhuda Masjid,2755 Centerville Hwy Sw,Snellville,GA,30078,,,,2005,,https://darulhudamasjid.com/about-darul-huda-masjid-snellville/,,,,,999
1043,Darul Huda,2752 Main st,Snellville,GA,30078,,,,2025,,https://www.facebook.com/watch/?v=490781717392363,,,,,1069
1044,Jaffari Center of Atlanta,295 Patterson ave,Scottsdale,GA,30079,,,,-,Information Without Year,https://www.jaffari.com/,,,,,1497
1045,Jaffari Center of Atlanta,295 Patterson Avenue,Scottdale,GA,30079,,,,,,https://www.jaffari.com/,,,,,3186
1046,Al Iman Mosque,1820 Spring Road Southeast,Smyrna,GA,30080,,,,,,http://www.alimanmasjid.com/,,,,,3219
1047,Masjid Assunnah & Dawah Center,4565 Elam rd,Stone Mountain,GA,30083,,,,1994,,https://prayersconnect.com/mosques/84058831-masjid-assunnah-dawah-center-stone-mountain-georgia-united-states,,,,,1825
1048,Masjid Attawheed,5848 Memorial Dr.,Stone Mountain,GA,30083,,,,-,Information Without Year,https://www.mapquest.com/us/georgia/mosque-tawheed-451253383,,,,,1832
1049,Masjid Rahman Islamic center,775 Rays Road,Stone Mountain,GA,30083,,,,,,https://masjid-rahman.web.app/#/home,,,,,3214
1050,Muad Bin Jabal Islamic Center - Masjid,6204 Memorial Drive Suite B,Stone Mountain,GA,30083,,,,2019,,https://masjidmuad.com/,,,,,3213
1051,Masjid Salman Al Farsi,2187 Fellowship Road,Tucker,GA,30084,,,,,,https://masjidsalmanalfarsi.org/,,,,,3209
1052,Masjid Fatimah,1836 Rockbridge Road,Stone Mountain,GA,30087,,,,2022,,http://www.fatimahmasjid.org/,,,,,3215
1053,Fatemeh Zahra IEC,6991 Peachtree Industrial Boulevard,Norcross,GA,30092,,,,,,No website,,,,,3189
1054,Masjid Soumaya,6375 Spalding Drive,Norcross,GA,30092,,,,2023,,https://www.masjidsoumaya.org/,,,,,3203
1055,Muslim Community Center,6991 Peachtree Industrial Boulevard,Norcross,GA,30092,,,,,,https://www.mccatlanta.org/,,,,,3223
1056,Ahmadiyya Muslim Community,1800 Willow Trail Parkway,Norcross,GA,30093,,,,,,https://trueislam.com/about-us/,,,,,3192
1057,Bait-ul-Ata Mosque,1800 Willow Trail Parkway,Norcross,GA,30093,,,,2014,,https://ahmadiyyamosque.blogspot.com/2016/01/baitul-ata-mosque-norcross-georgia-usa.html,,,,,3190
1058,Islamic Center of Duluth/Masjid Maryam,3371 N Berkeley Lake rd,Duluth,GA,30096,,,,-,Information Without Year,https://icdga.org,,,,,1231
1059,Islamic Circle of North America GA,3650 Savannah Place Drive,Duluth,GA,30096,,,,,,https://icnaga.org/,,,,,3253
1060,Madina Institute USA of Duluth,3580 Sweetwater Rd,Duluth,GA,30096,,,,1989,,https://madinainstitute.com/about,,,,,2350
1061,Masjid Maryam Duluth,3650 Savannah PI Dr,Duluth,GA,30096,,,,-,Information Without Year,,,,,,2708
1062,Islamic Center of Cartersville/Masjid Quba,5698 GA-20,Cartersville,GA,30121,,,,2009,,https://prayersconnect.com/mosques/84077877-masjid-quba-islamic-center-of-cartersville-cartersville-georgia-united-states,,,,,1219
1063,Masjid Quba Mableton,6165 Mableton Pkwy SW Bldg 200,Mableton,GA,30126,,,,2010,,https://www.atlantamuslim.com/directory/masjid-qubaa-islamic-center/,,,,,1279
1064,Masjid,3926 Bagley Forest Drive,Powder Springs,GA,30127,,,,,,No website,,,,,3222
1065,Islamic Center of Paulding County,481 Butler Industrial Drive,Dallas,GA,30132,,,,2016,,https://www.facebook.com/icpcusa/,,,,,3257
1066,Soubalo,,Douglasville,GA,30134,,,,,,No website,,,,,3261
1067,Islamic Center of West Georgia/Masjid As-Siddiq,4055 Anneewakee Rd,Douglasville,GA,30135,,,,2002,,"https://www.causeiq.com/organizations/islamic-center-of-west-georgia,300032099/",,,,,2340
1068,Masjid Suffah,6045 Pine Mountain Rd,Kennesaw,GA,30152,,,,2015,,https://masjidsuffah.com/about/,,,,,831
1069,Islamic Center of Rome,713 Shorter Avenue Northwest,Rome,GA,30165,,,,,,https://www.romeislam.us/main/,,,,,3221
1070,Allatoona Masjid & Community Center [AMCC],103 Victoria North Court,Woodstock,GA,30189,,,,1990,,http://myamcc.org/,,,,,3207
1071,ICCA-Islamic Community Center-Atlanta,288 E Lanier Ave,Fayetteville,GA,30214,,,,2001,,https://www.iccatlanta.org/about/,,,,,2347
