Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method,HH_Income,Poverty_Rate,HH_Size
814,American Muslim Community Center (AMCC),811 Wilma St,Longwood,FL,32750,28.695216858953,-81.34985202942,,2012,,https://amccenters.org/,,48.0,,,2337.0,census_geocoder,86125,7.802715002528298,2.48
815,Oviedo Musalla (Masjid),100 Alexandria Boulevard,Oviedo,FL,32765,28.652650373287,-81.207425428545,,,,,,51.0,,,3014.0,census_geocoder,102167,10.229031748538937,2.82
816,Husseini Islamic Center,1350 Tondorf Road,Sanford,FL,32773,,,,2017,,"https://www.orlandosentinel.com/2017/11/10/new-mosque-highlights-growth-of-muslim-community-in-central-florida/#:~:text=The%20mosque%20%E2%80%94%20one%20of%20the,low%20profile%2C%20would%20not%20comment.",28.0,72.0,,,38.0,,70442,11.48377358490566,2.53
817,Masjid Al Hayy,786 Myrtle Street,Sanford,FL,32773,28.734760535338,-81.275661542812,,2017,,https://www.jafferreachoutfoundation.org/masjid-al-hayy,,0.0,,,750.0,census_geocoder,70442,11.48377358490566,2.53
818,Masjid Al-Salam,2917 S Orlando Dr.,Sanford,FL,32773,28.772647068909,-81.278815055087,,1999,,https://iscf.org/masjid/masjid-al-alrahim/,23.0,50.0,,,1758.0,census_geocoder,70442,11.48377358490566,2.53
819,Masjid Al-Mumin,1011 Washington Avenue,Titusville,FL,32780,28.604135524774,-80.807592441629,,1999,,https://iscf.org/masjid/masjid-al-mumin/,,54.0,,,354.0,census_geocoder,67690,9.785418496674614,2.46
820,Masjid Al-Haq,545 E Central Blvd.,Orlando,FL,32801,28.542344252738,-81.370729650975,,-,No Basic Information,,62.0,95.0,,,1677.0,census_geocoder,80871,16.954128440366972,1.50
821,Mosque American Islamic Society,545 West Central Boulevard,Orlando,FL,32801,28.542063151431,-81.38587091448,,,,,69.0,89.0,,,3018.0,census_geocoder,80871,16.954128440366972,1.50
822,Masjid Al-Quddus,312 S Parramore Ave,Orlando,FL,32805,28.539060601061,-81.389069836541,,1994,,https://iscf.org/masjid/masijid-al-quddus/,64.0,86.0,,,821.0,census_geocoder,40515,20.179777671400455,2.47
823,Masjid Qubaa,3043 Curry Ford Road,Orlando,FL,32806,28.5243611661,-81.344714488047,,,,,29.0,80.0,,,3012.0,census_geocoder,89046,8.327507185582226,2.25
824,Islamic Society of Central Florida,1586 North Goldenrod Road,Orlando,FL,32807,,,,,,,,58.0,,,3010.0,,59971,12.769689528152956,2.68
825,Masjid Al Rahman,1089 N Goldenrod Rd,Orlando,FL,32807,28.558637338299,-81.28591549968,,1985,,https://www.archnet.org/sites/10395,,55.0,,,2332.0,census_geocoder,59971,12.769689528152956,2.68
826,AL-BUKHARI ISLAMIC CENTER,8009 S Orange Ave,Orlando,FL,32809,28.453018249916,-81.364092783308,,2017,,https://albukhari.org/,,42.0,,,2335.0,census_geocoder,57879,17.53910537870472,3.01
827,Masjid Al-Rahim,4962 Old Winter Garden Rd,Orlando,FL,32811,28.542505562828,-81.446273731169,,1999,,https://iscf.org/masjid/masjid-al-alrahim/,,46.0,,,616.0,census_geocoder,54082,17.261832707904613,2.79
828,Al-Malik Mosque,2042 Rouse Rd,Orlando,FL,32817,28.573283726924,-81.224222827519,,2007,,https://prfsc.org/wp-content/uploads/2016/11/History-of-Islamic-Society-of-Central-Florida.pdf,,39.0,,,2336.0,census_geocoder,80711,15.658029571073047,2.71
829,Islamic Education Center of Florida,2221 Harrell rd,Azalea Park,FL,32817,28.574845473843,-81.269546334592,,2009,,"https://www.influencewatch.org/non-profit/islamic-education-center-iec-of-florida/#:~:text=As%20its%20membership%20size%20grew,build%20at%20a%20gradual%20pace.",,18.0,,,650.0,census_geocoder,80711,15.658029571073047,2.71
830,Masjid Al-Malik,2018 Rouse rd,Orlando,FL,32817,28.57290485238,-81.224215709946,,2007,,https://prfsc.org/wp-content/uploads/2016/11/History-of-Islamic-Society-of-Central-Florida.pdf,,40.0,,,176.0,census_geocoder,80711,15.658029571073047,2.71
831,Majid al-Ihsaan,6309 Pershing Avenue,Orlando,FL,32822,28.499064960595,-81.29657285413,,1996,,https://www.facebook.com/Masjid.Al.Ihsaan.FL/,26.0,27.0,,,255.0,census_geocoder,56540,19.04590242730113,2.68
832,Islamic Center of Orlando - Jama Masjid,11543 Ruby Lake Road,Orlando,FL,32826,28.398169531554,-81.50308122664,,1990,,https://icorlando.org/about/,,41.0,,,790.0,census_geocoder,64755,19.94985518523322,2.30
833,Aisha Cultural Center,1311 Hancock Lone Palm Road,Orlando,FL,32828,28.556493866018,-81.178076788781,,,,,,13.0,,,3015.0,census_geocoder,101767,8.586428323498785,2.78
834,Islamic center of Orlando,11551 Ruby Lake Road,Orlando,FL,32836,28.397996079401,-81.50307896236,,,,,,41.0,,,3011.0,census_geocoder,111987,9.506286415210058,2.73
835,Al-Aziz Mosque,9501 Satellite Blvd,Orlando,FL,32837,28.421343390685,-81.401264241153,,1973,,https://iscf.org/aboutiscf/,,45.0,,,2339.0,census_geocoder,88848,11.816780693180965,2.91
836,Baitul-Aafiyat Mosque (Masjid),9501 Satellite Boulevard,Orlando,FL,32837,28.421343390685,-81.401264241153,,,,,,48.0,,,3009.0,census_geocoder,88848,11.816780693180965,2.91
837,Al - Eman Center,1905 Doctor Martin Luther King Junior Boulevard,Melbourne,FL,32901,,,,,,,,72.0,,,3053.0,,54651,20.212683681361177,2.21
838,Islamic Society of Brevard County,550 East Florida ave,Melbourne,FL,32901,28.056781089315,-80.611119832551,,1994,,https://www.isbcmelbourne.org/about/,,24.0,,,1451.0,census_geocoder,54651,20.212683681361177,2.21
839,Palm Bay Islamic Center,3590 Bayside Lakes Boulevard Southeast,Palm Bay,FL,32909,27.948617615548,-80.66051481075,,,,,,33.0,,,3013.0,census_geocoder,79977,11.760330181887987,3.00
840,Masjid Al-Furqan,190 Grant rd,Merritt Island,FL,32953,28.412745966295,-80.709998579882,,2007,,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResults?InquiryType=EntityName&InquiryDirectionType=ForwardRecord&SearchTerm=MASJID%20AL%20ANSAR&SearchNameOrder=MASJIDEAYESHA%20N130000054330&ListNameOrder=MASJIDALRAHMA%20N190000123920&Detail=FL.DOS.Corporations.Shared.Contracts.FilingRecord,,18.0,,,1666.0,census_geocoder,87262,11.822985468956407,2.52
841,Indian River Islamic Center,2015 E 9th st Sw,Vero Beach,FL,32962,27.587008889187,-80.406338217333,,2011,,https://www.charitynavigator.org/ein/270358711,,31.0,,,1154.0,census_geocoder,66664,10.589665176821141,2.53
842,Bait-un-Naseer Mosque,208 Northwest 7th Court,Hallandale Beach,FL,33009,25.993342253774,-80.150798686476,,,,,41.0,80.0,,,3072.0,census_geocoder,52079,20.239893581042995,2.13
843,Miami Mosque,102 West 5th Street,Hialeah,FL,33010,25.826171455958,-80.283562599104,,,,,46.0,85.0,,,3084.0,census_geocoder,46553,20.981078846247385,2.65
844,Islamic Jaffaria Association,10554 Nw 132Nd st,Hialeah Gardens,FL,33018,25.893248633077,-80.369181176236,,1998,,https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?inquirytype=EntityName&directionType=PreviousList&searchNameOrder=ISLAMICJAFFARIAASSOCIATION%20N274090&aggregateId=domnp-n27409-37cba7b6-3603-4222-9f38-e1a7ed5f24ef&searchTerm=ISLAMIC%20SOCIETY%20OF%20BREVARD%20COUNTY%2C%20INC.&listNameOrder=ISLAMICHEALTH%20G731650,0.0,41.0,,,1437.0,census_geocoder,89639,9.713593493121051,3.24
845,AL-Hikmat Office ( Next To Darul Uloom Institute),120 Southwest 70th Avenue,Pembroke Pines,FL,33023,26.009321856481,-80.227761796846,,,,,,35.0,,,3017.0,census_geocoder,74709,11.584147424511546,3.39
846,Darul Uloom Institute,7050 Pines Blvd,Pembroke Pines,FL,33023,26.0075618,-80.374654,,1994,,https://www.alhikmat.com/darululoomflorida.html,30.0,46.0,,,2334.0,nominatim,74709,11.584147424511546,3.39
847,Masjid Al-Hijrah,6128 Sw 27th st,Miramar,FL,33023,25.985650490171,-80.209309658731,,-,No Basic Information,,39.0,78.0,,,1685.0,census_geocoder,74709,11.584147424511546,3.39
848,Islamic Movement of Florida,3201 Nw 74th ave,Hollywood,FL,33024,26.037857881945,-80.236685258981,,1990,,https://www.imof.org/,35.0,54.0,,,1442.0,census_geocoder,80061,12.168785218188965,3.04
849,Masjid Al-Muttaqeen,1010 Sw 196 ave,Hollywood,FL,33029,25.998281396748,-80.408673924198,,1995,,https://img1.wsimg.com/blobby/go/82366c29-c4c8-4c40-81a9-666f14e83867/BochureUpdate11.06.10.pdf,24.0,13.0,,,1728.0,census_geocoder,146237,4.462013813158851,3.21
850,Islamic Center of South Florida,1641 NW 15th St,Pompano Beach,FL,33030,26.245593868761,-80.146358207614,,2007,,https://www.cair.com/cair_in_the_news/cair-fl-man-sues-to-halt-mosque-construction/,33.0,35.0,,,1346.0,census_geocoder,46202,29.89398915858901,3.45
851,Masjid Ul Mumineen,12850 Sw 268 st,Homestead,FL,33032,25.518163104544,-80.399713017076,,1999,,"https://www.causeiq.com/organizations/masjid-ul-mumineen,650933139/",,17.0,,,1979.0,census_geocoder,73429,16.961841270823346,3.33
852,Islamic Center of Florida City,1213 Northwest 9th Avenue,Florida City,FL,33034,25.458953662148,-80.49152019821,,,,,,33.0,,,3057.0,census_geocoder,47170,31.396468699839485,3.25
853,Masjid Al-Malik,800 Emma st,Key West,FL,33040,24.550745617859,-81.804007751306,,2007,,,28.0,89.0,,,146.0,census_geocoder,86586,9.976103417499209,2.35
854,Islamic Center of Greater Miami,4305 NW 183rd St,Miami Gardens,FL,33055,25.939976787689,-80.271899558313,,1971,,https://icgm-fl.org/about/,45.0,61.0,,,2330.0,census_geocoder,62286,14.10181236673774,3.21
855,Masjid Umme Hani (RA),18215 Northwest 18th Avenue,Miami Gardens,FL,33056,25.940674498438,-80.231165511641,,,,,46.0,54.0,,,3028.0,census_geocoder,68583,13.86709921025341,3.14
856,American Islamic center of florida,507 Northeast 6th Street,Pompano Beach,FL,33060,26.237098149164,-80.118624143335,,,,,35.0,60.0,,,3021.0,census_geocoder,64819,17.932840503014265,2.73
857,Masjid Jamaat Al-Mumineen,3222 Holiday Springs Blvd,Margate,FL,33063,26.269093145067,-80.232628194759,,1995,,https://margatemasjid.org/about-us/,34.0,68.0,,,1899.0,census_geocoder,62918,11.895628257093225,2.28
858,Mosjid,3222 Holiday Springs Boulevard,Margate,FL,33063,26.269093145067,-80.232628194759,,,,,34.0,68.0,,,3074.0,census_geocoder,62918,11.895628257093225,2.28
859,The Islamic Center of Margate,8034 West Sample Road,Margate,FL,33063,26.272075812426,-80.233202579498,,,,,34.0,68.0,,,3073.0,census_geocoder,62918,11.895628257093225,2.28
860,Muhammad Mosque 82,9902 NW 20th Street,Coral Springs,FL,33071,26.257500238883,-80.258464641942,,2006,,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResults?InquiryType=EntityName&InquiryDirectionType=PreviousRecord&SearchTerm=MUHAL%20LLC&SearchNameOrder=MUHAMMADMOSQUE95%20N160000048880&ListNameOrder=MUHAMMADHASNAINN%20L240003184570&Detail=FL.DOS.Corporations.Shared.Contracts.FilingRecord,34.0,55.0,,,725.0,census_geocoder,106149,6.593432609673525,3.09
861,Islamic Learning Center of North Broward (ILCNB),4405 West Hillsboro Boulevard,Coconut Creek,FL,33073,26.317683490264,-80.184692101641,,,,,31.0,60.0,,,3064.0,census_geocoder,97412,9.990906335253106,2.71
862,ICCS,11050 Wiles Road,Coral Springs,FL,33076,26.287183063417,-80.273794038576,,,,,21.0,66.0,,,3063.0,census_geocoder,176641,4.023898165280782,3.36
863,Masjid Miami,7350 Nw 3Rd St,Miami,FL,33126,25.773611493453,-80.314638524468,,1974,,https://pluralismarchive.hsites.harvard.edu/masjid-miami-flagler-st,,,,,1911.0,census_geocoder,58210,16.224270418697717,2.50
864,Masjid Al-Ansar,5245 Nw 7th Ave,Miami,FL,33127,25.823516847581,-80.20803071037,,1966,,https://www.instagram.com/p/CmC-4f5u_2K/,49.0,80.0,,,1645.0,census_geocoder,41230,34.6772375441497,2.81
865,Musalla Al Faiza,28 North Miami Avenue,Miami,FL,33128,25.774420141485,-80.19369729961,,,,,100.0,98.0,,,3029.0,census_geocoder,42722,18.984838497033618,2.06
866,Masjid Al-Fayza,36 Ne 3Rd ave,Miami,FL,33132,25.774636565875,-80.188666295452,,1999,,https://pluralismarchive.hsites.harvard.edu/masjid-al-fayza-miami,100.0,98.0,,,1663.0,census_geocoder,109109,12.405469802134052,1.73
867,Ummah of Miami,7904 West Dr. Unit 6,Miami Beach,FL,33141,25.849437381073,-80.15973888689,,2010,,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=EntityName&directionType=CurrentList&searchNameOrder=UMMAHMIAMI%20N100000021010&aggregateId=domnp-n10000002101-83965f94-18f4-41e2-b98c-fe50391e2ea5&searchTerm=UMMAH%20OF%20MIAMI%20INC&listNameOrder=UMMAHMIAMI%20N100000021010,,50.0,,,2214.0,census_geocoder,68738,13.497238948858117,2.14
868,Ershad Center,6669 Southwest 59th Place,South Miami,FL,33143,25.70911708931,-80.290608001622,,2006,,https://www.mapquest.com/us/florida/ershad-center-439080608,,91.0,,,1092.0,census_geocoder,83008,11.564504101416853,2.35
869,Nigerian Islamic Society,2410 Nw 93Rd st,Miami,FL,33147,25.858566890925,-80.238361095256,,1987,,https://pluralismarchive.hsites.harvard.edu/masjid-al-muhmin,43.0,67.0,,,2118.0,census_geocoder,50704,22.263550472401793,3.30
870,Masjid Ibrahim,6301 Nw 6th ave,Miami,FL,33150,25.833429542481,-80.206950397069,,2000,,"https://www.causeiq.com/organizations/masjid-ibrahim,650748608/",50.0,79.0,,,1888.0,census_geocoder,40873,29.542713731625437,2.77
871,Masjid Al-Ihsaan,10180 Sw 168th st,Miami,FL,33157,25.613524436041,-80.356135053986,,2001,,https://ky.halalguide.me/deyd/mechet/masjid-al-ihsaan/posts,,53.0,,,142.0,census_geocoder,81589,12.157684086703295,3.17
872,Islamic center of North Miami,560 Northeast 129th Street,North Miami,FL,33161,25.89382406644,-80.187395479018,,,,,47.0,88.0,,,3024.0,census_geocoder,58325,19.476104006490747,2.98
873,Musallah billal (Masjid Bilal),1025 Northeast 126th Street,North Miami,FL,33161,25.891547996547,-80.17788577139,,,,,45.0,80.0,,,3023.0,census_geocoder,58325,19.476104006490747,2.98
874,American Muslim Assoc of North America,183 Ne 166th st,Miami,FL,33162,25.92736923328,-80.19663895416,,1992,,https://pluralismarchive.hsites.harvard.edu/american-muslim-association-north-america-amana,46.0,85.0,,,937.0,census_geocoder,60692,15.216829036985946,3.20
875,Shamsuddin Masjid And Library,365 Ne 167th st,Miami,FL,33162,25.928450912725,-80.193032180301,,2000,,https://pluralismarchive.hsites.harvard.edu/north-miami-islamic-centeras-sunnah-nabawiyyah-formerly-masjid-shamsuddin,47.0,86.0,,,2162.0,census_geocoder,60692,15.216829036985946,3.20
876,Masjid As-Sunnah An-Nabawiyyah,560 Northwest 165th Street,Miami,FL,33169,25.923147052824,-80.20978063577,,,,,50.0,43.0,,,3030.0,census_geocoder,62562,13.605834698917535,3.11
877,Faizan E Madinah Miami Islamic Center ( Masjid),14219 Southwest 42nd Street,Miami,FL,33175,25.728964904824,-80.424045772736,,,,,,81.0,,,3035.0,census_geocoder,77841,10.514825134112362,2.81
878,Islamic School of Miami,11699 Southwest 147th Avenue,Miami,FL,33196,25.657950718707,-80.432012184804,,,,,22.0,65.0,,,3031.0,census_geocoder,94961,9.47711819364771,3.12
879,Masjid An-Nour,11699 Sw 147th ave,Miami,FL,33196,25.657950718707,-80.432012184804,,2012,,https://www.myisom.org/history.html,22.0,65.0,,,1790.0,census_geocoder,94961,9.47711819364771,3.12
880,The Islamic Center of Fort Lauderdale,2542 Franklin Dr,Fort Lauderdale,FL,33311,,,,1996,,https://masjidaliman.com/about-us,,53.0,,,2333.0,,53973,24.56277769524761,3.00
881,Anjuman E-Jamali,2830 Florida 84,Fort Lauderdale,FL,33312,26.086075698323,-80.177353383856,,,,,26.0,27.0,,,3056.0,census_geocoder,75952,13.88915314218307,2.86
882,Musallah Assultan Salahuddin,2820 Griffin rd,Fort Lauderdale,FL,33312,26.06230646562,-80.179075586789,,1995,,https://directory.alfafaa.com/listing/masjid-as-sultan-salahud-deen/,33.0,65.0,,,2068.0,census_geocoder,75952,13.88915314218307,2.86
883,Masjid-e-Khaleel,5870 Southwest 64th Avenue,Davie,FL,33314,26.047128665965,-80.231470488145,,,,,31.0,56.0,,,3061.0,census_geocoder,66100,17.498702646600933,2.61
884,Dar-E-Panjetan Center,5541 N State rd 7,Fort Lauderdale,FL,33319,,,,-,Information Without Year,,41.0,65.0,,,1063.0,,58388,12.949400798934754,2.52
885,Madinatul Uloom Institute,7515 West Oakland Park Boulevard,Lauderhill,FL,33319,26.166533382401,-80.249801162144,,,,,38.0,45.0,,,3077.0,census_geocoder,58388,12.949400798934754,2.52
886,Musala Asalam,1834-A N University Dr.,Plantation,FL,33322,26.149148492293,-80.256920507403,,2000,,"https://islammessage.org/ha/center/4926/Musalla-As-Salaam--1834-North-University-Drive,-Plantation,-FL-33322-",43.0,51.0,,,2065.0,census_geocoder,71755,10.90176937156803,2.24
887,Islamic Center of Weston,1960 North Commerce Parkway,Weston,FL,33326,26.093535672464,-80.365517710564,,,,,,40.0,,,3037.0,census_geocoder,117373,7.70459790520149,2.96
888,Masjid Nur Ul Islam,10600 Southwest 59th Street,Davie,FL,33328,26.045694393221,-80.287921736316,,,,,24.0,32.0,,,3070.0,census_geocoder,126380,5.9244951712028096,2.79
889,Nur Ul Islam Masjid,10600 Sw 59th st,Cooper City,FL,33328,26.045694393221,-80.287921736316,,1983,,https://nurulislam.org/about/,24.0,32.0,,,2123.0,census_geocoder,126380,5.9244951712028096,2.79
890,Islamic Center of Broward,9000 Nw 44th st,Fort Lauderdale,FL,33351,26.179043335944,-80.271848793747,,2009,,http://www.icbfl.com/1/about-us,26.0,61.0,,,1214.0,census_geocoder,77363,8.53956571813815,2.83
891,Islamic Center of Broward (ICB),9000 Northwest 44th Street,Sunrise,FL,33351,26.179043335944,-80.271848793747,,,,,26.0,61.0,,,3049.0,census_geocoder,77363,8.53956571813815,2.83
892,Islamic Foundation of South Florida,5455 NW108th Ave,Sunrise,FL,33351,26.191579623246,-80.292613594645,,1989,,"https://www.causeiq.com/organizations/islamic-foundation-of-south-florida,350522362/",26.0,35.0,,,1429.0,census_geocoder,77363,8.53956571813815,2.83
893,Isalmic Center of Palm Beach,101 Castlewood Dr.,North Palm Beach,FL,33408,26.803972646072,-80.054192636452,,1996,,https://mcpbc.org/our-history/,,82.0,,,1167.0,census_geocoder,92216,8.340024623949468,1.92
894,Islamic Institute of Palm beach County Masjid Al-Firdaus,1876 Donnell Road,West Palm Beach,FL,33409,26.705268456924,-80.105903514283,,,,,,69.0,,,3038.0,census_geocoder,67073,14.906367041198502,2.65
895,New Africa Muslim Community Center,3100 El Camino Real,West Palm Beach,FL,33409,26.744839056797,-80.102258546263,,1985,,https://mcpbc.org/our-history/,26.0,2.0,,,2114.0,census_geocoder,67073,14.906367041198502,2.65
896,Muslim Community of Palm Beach,4883 Purdy Lane,West Palm Beach,FL,33415,26.644492061564,-80.117988112075,,996,,https://mcpbc.org/our-history/,,40.0,,,1371.0,census_geocoder,61274,15.33794848890874,2.89
897,Al-Iman Mosque,500 Se 9th st,Belle Glade,FL,33430,26.681563574418,-80.658786886288,,2003,,https://pbcpao.gov/Property/Details?parcelId=04374341090050071,,51.0,,,891.0,census_geocoder,46523,26.972342761541277,2.99
898,Islamic Center of Boca Raton,3489 Nw 5th ave,Boca Raton,FL,33431,26.382011892207,-80.07857233471,,1998,,https://www.investigativeproject.org/activities/535/islamic-center-of-boca-raton-icbr,29.0,15.0,,,1207.0,census_geocoder,107896,12.589517384535547,2.46
899,Minaret Islamic Center of Boca Raton,3480 Northwest 5th Avenue,Boca Raton,FL,33431,26.381659266026,-80.093270383856,,,,,29.0,22.0,,,3068.0,census_geocoder,107896,12.589517384535547,2.46
900,American Islamic Center of Florida,807 N Federal Hwy,Boca Raton,FL,33432,26.357847412613,-80.085469564186,,2003,,https://www.mapquest.com/us/florida/american-islamic-center-of-florida-414306131,39.0,86.0,,,935.0,census_geocoder,107045,10.010551910813415,2.01
