Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method
1295,Downtown Islamic Center,231 South State Street #4,Chicago,IL,60604,41.879045714045,-87.627622751317,,1976,,https://dicchicago.org/,71,94,,,4274.0,census_geocoder
1296,Sacred Roots Muslim Community,1758 West 21st Place ,Chicago,IL,60608,41.853232965836,-87.669958030606,,,,https://www.sacredrootscommunity.org/,66,90,,,4296.0,census_geocoder
1297,Taleef Collective Chicago,1945 South Halsted Street,Chicago,IL,60608,41.855784598707,-87.646510457211,,2005,,https://www.taleefcollective.org/,66,93,,,4292.0,census_geocoder
1298,Haske Rasuloolah Center,4819 South Ashland Avenue,Chicago,IL,60609,41.806414203911,-87.664835864808,,1976,,https://www.haskerasuloolah.org/,59,86,,,4273.0,census_geocoder
1299,Masjid Ummiyyina,,Chicago,IL,60609,41.8755616,-87.6244212,,,,No website,100,100,,,4318.0,nominatim
1300,mosque of bulsho,211 West Walton Street,Chicago,IL,60610,41.899695847272,-87.634959473766,,,,No website,88,97,,,4304.0,census_geocoder
1301,New Zaiqa Musalla,1312 North Clybourn Avenue,Chicago,IL,60610,41.905751804089,-87.642441858762,,,,Website link invalid,83,94,,,4294.0,census_geocoder
1302,Masjid Muminun,3003 E Harrison,Chicago,IL,60612,41.873685855412,-87.701135594026,,-,Information Without Year,https://masjidalmumineenchi.com/,100,99,,,1919.0,census_geocoder
1303,Masjid Al-Hafeez,461 E 83Rd st,Chicago,IL,60613,41.743797872778,-87.612226478035,,-,No Basic Information,,63,72,,,1673.0,census_geocoder
1304,The Nigerian Islamic Center of Chicago,932 West Sheridan Road,Chicago,IL,60613,41.952748430619,-87.653461675574,,1994,,https://nigeriaislamicassociation.org/about,81,94,,,329.0,census_geocoder
1305,Masjid Al Faatir,1200 E 47th St,Chicago,IL,60615,41.809702451987,-87.596755397263,,1983,,https://masjidal-faatir.com/legacy/,63,79,,,1588.0,census_geocoder
1306,Masjid Al-Ihsan,227 E 51St st,Chicago,IL,60615,41.801987506825,-87.61996923719,,-,,https://www.masjidihsan.org/,75,81,,,1691.0,census_geocoder
1307,Masjid Al-Taqwa,8211 S Exchange Ave,Chicago,IL,60617,41.746252471035,-87.552713598254,,2014,,https://prayersconnect.com/mosques/84099271-masjid-al-taqwa-chicago-illinois-united-states,64,64,,,1767.0,census_geocoder
1308,Masjid Furqaan - Chicago AKA Furqaan Dawah Center,7920 South Kingston Avenue ,Chicago,IL,60617,41.750950781375,-87.562657724643,,2010,,https://chicago.masjidfurqaan.org/,63,72,,,4316.0,census_geocoder
1309,Taqwa Islamic Center/Masjid Al-Taqwa,9333 S Escanaba Ave,Chicago,IL,60617,41.725435168576,-87.553829649553,,2014,,https://www.guidestar.org/profile/45-4740075,62,75,,,2186.0,census_geocoder
1310,Chicago Central Mosque & Islamic Center,3617 West Belle Plaine Avenue,Chicago,IL,60618,41.955540842378,-87.718557761546,,2011,,https://salaamalykum.com/?/article/1686,71,91,,,477.0,census_geocoder
1311,Chicago Merkez Camii,3617 West Belle Plaine Avenue,Chicago,IL,60618,41.955540842378,-87.718557761546,,,,No website,70,90,,,4276.0,census_geocoder
1312,Islamic Oasis Center and Mosque,4201 North Monticello Avenue,Chicago,IL,60618,41.957484008366,-87.719071846206,,,,https://islamicoasis.org/,69,72,,,4307.0,census_geocoder
1313,Masjid At-Tawheed Chicago,8726 S Halsted st,Chicago,IL,60620,41.735172119069,-87.643667701967,,1997,,https://www.masjidattawheedchicag.org/about-us,56,63,,,1830.0,census_geocoder
1314,Masjed NationWide,4420 West 5th Avenue,Chicago,IL,60624,41.870130208967,-87.735946414118,,,,No website,70,57,,,4311.0,census_geocoder
1315,Masjid Al Mina,3840 West Roosevelt Road,Chicago,IL,60624,41.86627644922,-87.721630535942,,,,https://www.masjidalmina.com/,68,74,,,4314.0,census_geocoder
1316,Masjid Dawah,210 N Homan ave,Chicago,IL,60624,41.885032252845,-87.711205525308,,2005,,"https://www.causeiq.com/organizations/masjid-dawah,364298712/",74,74,,,1854.0,census_geocoder
1317,Madinah Masjid (sunni sufi qadri),4850 North Saint Louis Avenue,Chicago,IL,60625,41.969523708776,-87.715916625797,,2018,,https://prayersconnect.com/mosques/84020434-madinah-masjid-chicago-illinois-united-states,66,88,,,478.0,census_geocoder
1318,Makki Masjid,3418 E Ainslie st,Chicago,IL,60625,41.970271431035,-87.714560653091,,1997,,https://www.makkimasjid.com/about-us/history,66,92,,,125.0,census_geocoder
1319,Makki Masjid,3418 West Ainslie Street,Chicago,IL,60625,41.970271431035,-87.714560653091,,1997,,https://www.makkimasjid.com/,66,92,,,4310.0,census_geocoder
1320,Masjid E Faizan E Madeena,6305 N Ridge Blvd,Chicago,IL,60626,41.995725284319,-87.675708024563,,1981,,https://www.dawateislamiusa.org/,66,81,,,1857.0,census_geocoder
1321,Al-Ansar Mosque,2506 West 63rd Street,Chicago,IL,60629,41.779272657169,-87.686398585388,,-,,No website,60,77,,,4279.0,census_geocoder
1322,Chicago Islamic Center/Masjid Al-Qassam,3357 West 63rd Street,Chicago,IL,60629,41.778854342889,-87.706934356179,,1987,,https://www.facebook.com/icconline/,58,78,,,2367.0,census_geocoder
1323,IMAN Prayer Space (Musalla),6313 South California Avenue,Chicago,IL,60629,41.778735307685,-87.693306922451,,1996,,https://imancentral.org/,61,78,,,4290.0,census_geocoder
1324,Masjid Al-Ansar,2506 E 63Rd st,Chicago,IL,60629,41.779272657169,-87.686398585388,,-,Information Without Year,https://prayersconnect.com/mosques/84030129-al-ansar-mosque-chicago-illinois-united-states,71,64,,,1641.0,census_geocoder
1325,The Ephraim Bahar Cultural Center,2525 E 71St st,Chicago,IL,60629,41.766228385385,-87.562314978134,,1994,,https://ebaharcenter.com/,62,79,,,2195.0,census_geocoder
1326,The Ephraim Bahar Cultural Center,2525 West 71st Street,Chicago,IL,60629,41.764585936857,-87.686717126465,,1994,,https://ebaharcenter.com/,57,73,,,4223.0,census_geocoder
1327,Dar Al-Hadith,4809 North Elston Avenue,Chicago,IL,60630,41.968374604997,-87.740466497861,,2014,,https://nadignewspapers.com/residents-unhappy-with-mosques-alley-location/,67,88,,,474.0,census_geocoder
1328,MASJID AL RAHMAN,4846 North Elston Avenue,Chicago,IL,60630,41.969232963505,-87.742108946479,,,,https://icislam.org/,67,84,,,4308.0,census_geocoder
1329,MASOM,4353 West Lawrence Avenue,Chicago,IL,60630,41.968085221361,-87.737045724216,,1975,,"https://www.causeiq.com/organizations/midwest-association-of-shia-organized-muslims,361210130/",66,88,,,473.0,census_geocoder
1330,Rumija Islamic Center,6023 North Northwest Highway,Chicago,IL,60631,41.990693686893,-87.79605291568,,2016,,https://www.rumijaic.com/about-us,52,82,,,476.0,census_geocoder
1331,Islamic Community Center of Illinois (ICCI),6435 E Belmont ave,Chicago,IL,60634,41.938239796113,-87.787344886405,,2001,,https://iccicenter.org/about-us/,21,59,,,86.0,census_geocoder
1332,Muslim Community Center,6111 E Addison St,Chicago,IL,60634,41.945685847455,-87.779247950499,,1969,,https://mccchicago.org/mcc-past-and-present/,58,79,,,189.0,census_geocoder
1333,Turkish American Cultural Alliance,3845 North Harlem Ave,Chicago,IL,60634,41.94972997115,-87.807083383977,,1964,,https://www.ataa.org/about/history-of-ataa/,54,73,,,2208.0,census_geocoder
1334,Western Bosnian Islamic Community Center,2944 N Narragansett ave,Chicago,IL,60634,41.933656958855,-87.785852315614,,1906,,https://becca-chicago.com/en/about-us/,56,81,,,2233.0,census_geocoder
1335,Barakah Chicago,5235 North Kenmore Avenue,Chicago,IL,60640,41.977025720923,-87.656355696088,,2005,,https://www.barakahchicago.org/,78,90,,,4277.0,census_geocoder
1336,MCC,4025 West Montrose Avenue,Chicago,IL,60641,41.960877842047,-87.728942881697,,1969,,https://mccchicago.org/,65,85,,,4312.0,census_geocoder
1337,Muslim Community Center (MCC Chicago),4380 North Elston Ave,Chicago,IL,60641,41.960096029521,-87.72860664226,,1969,,https://mccchicago.org/about-us/,68,85,,,2361.0,census_geocoder
1338,Bosnian Educational & Cultural Center of America,7022 North Western Avenue,Chicago,IL,60645,42.009311622026,-87.690255488724,,2002,,"https://becca-chicago.com/en/about-us/#:~:text=History%20of%20the%20Bosniak%20Chicago,was%20succeeded%20by%20Kemal%20ef.",54,87,,,492.0,census_geocoder
1339,Bosnian Islamic Cultural Center,7022 N Western ave,Chicago,IL,60645,42.009311622026,-87.690255488724,,1925,,,54,87,,,1005.0,census_geocoder
1340,Faizan-e-madina - West Ridge,6821 North Western Avenue,Chicago,IL,60645,42.005251583365,-87.690000226206,,1981,,https://www.dawateislamiusa.org/,51,86,,,4286.0,census_geocoder
1341,Faizan-e-Madinah Mosque,6821 North Western Avenue,Chicago,IL,60645,42.005251583365,-87.690000226206,,2013,,https://www.faizanemadinahusa.org/chicago-center/about-us,51,86,,,491.0,census_geocoder
1342,Madina Islamic Academy,6409 North Claremont Avenue,Chicago,IL,60645,41.998122951156,-87.688596145766,,2017,,https://madinaislamicacademy.com/about-us/,53,92,,,897.0,census_geocoder
1343,Masjid-E-Rahmat,6412 N Talman ave,Chicago,IL,60645,41.998029833864,-87.696075815204,,1970,,"https://www.chicagohistory.org/ramadan/#:~:text=Today%2C%20there%20are%20about%20100,mosque%20in%20the%20western%20suburbs.",56,92,,,2011.0,census_geocoder
1344,Mehdavia Islamic Center of Chicago,7419 North Western Avenue,Chicago,IL,60645,42.01628147066,-87.69013140841,,1990,,https://www.miccusa.org/about-us,62,90,,,494.0,census_geocoder
1345,Rahmat E Alam Foundation,7045 North Western Avenue,Chicago,IL,60645,42.010183596213,-87.690122178694,,1998,,https://rahmatealam.org/about-us/,55,88,,,493.0,census_geocoder
1346,Sri Lanka Jummah Masjid,6412 N Hamilton ave,Chicago,IL,60645,41.998476085703,-87.683887514134,,2014,,https://www.facebook.com/groups/slmcchicago/,54,87,,,2174.0,census_geocoder
1347,Tahoora Masjid,6534 North Seeley Avenue,Chicago,IL,60645,42.000439658607,-87.681520662285,,,,No website,54,67,,,4298.0,census_geocoder
1348,Chicago Mosque,6201 West Peterson Avenue,Chicago,IL,60646,41.989901,-87.7831292,,2015,,"https://nadignewspapers.com/islamic-foundation-acquires-faith-lutheran-church-building-at-peterson-and-melvina-avenues/#:~:text=Peterson%20Ave.%2C%20was%20sold%20last,property%20was%20listed%20as%20$990%2C000.&text=landscaped%20grounds.%22%20The%20site%20includes,Child%20Care%20and%20Pre%2Dschool.",48,83,,,475.0,nominatim
1349,Al-Farooq Mosque,8950 S Stony Island,Chicago,IL,60649,41.732343950165,-87.585628456422,,2002,,https://southsideweekly.com/to-purchase-the-heart/,59,79,,,878.0,census_geocoder
1350,Mosque Maryam,7351 South Stony Island Avenue,Chicago,IL,60649,41.761043128149,-87.585713970203,,1988,,"https://en.wikipedia.org/wiki/Mosque_Maryam#:~:text=Farrakhan%20named%20the%20building%20Mosque,was%20opened%20the%20same%20year.",65,82,,,484.0,census_geocoder
1351,Nation of Islam,7351 South Stony Island Avenue,Chicago,IL,60649,41.761043128149,-87.585713970203,,,,https://noi.org/,65,82,,,4293.0,census_geocoder
1352,Masjid Al Muhajireen,3777 E Columbus ave,Chicago,IL,60652,41.739951105634,-87.715825177235,,1985,,https://muhajireen.org/en,56,75,,,148.0,census_geocoder
1353,Masjid An-Nasr,3936 West 82nd Place,Chicago,IL,60652,41.74318347025,-87.719965908175,,,,No website,56,75,,,4315.0,census_geocoder
1354,Al Sadiq Mosque,4448 South Wabash Avenue,Chicago,IL,60653,41.813907332735,-87.624665543452,,1922,,https://en.wikipedia.org/wiki/Al-Sadiq_Mosque,76,69,,,605.0,census_geocoder
1355,Masjid,323 East Pershing Road,Chicago,IL,60653,41.823753859378,-87.618430886986,,,,No website,68,66,,,4313.0,census_geocoder
1356,Masjid Al-Faatir,1200 East 47th Street,Chicago,IL,60653,41.809702451987,-87.596755397263,,1987,,https://www.archnet.org/sites/10390,63,79,,,472.0,census_geocoder
1357,Masjid-Al-Ihsan,3911 South Calumet Avenue,Chicago,IL,60653,41.823272390072,-87.618458544419,,-,,https://www.masjidihsan.org/,69,81,,,4306.0,census_geocoder
1358,Masjid-e-Abubakr (Roscoe Masjid),1017 West Roscoe Street,Chicago,IL,60657,41.943500957562,-87.655102275518,,1982,,"https://www.wbez.org/reset-with-sasha-ann-simons/2022/04/14/whats-that-building-abu-bakr-masjid#:~:text=Since%201872%2C%20this%20building%20has,the%20chapel%2C%E2%80%9D%20Foster%20said.",85,96,,,497.0,census_geocoder
1359,Baitullah Masjid,2540 West Peterson Avenue,Chicago,IL,60659,41.9905304264,-87.693550473059,,,,No website,54,85,,,4278.0,census_geocoder
1360,Dar ul Eimaan Islamic Community Center,2315 West Devon Avenue,Chicago,IL,60659,41.997701343133,-87.688052547614,,-,No Basic Information,https://rakwa.com/listting/dar-ul-eimaan-islamic-community-center,53,93,,,489.0,census_geocoder
1361,Dar-Ut-Tawheed,6351 North Western Avenue,Chicago,IL,60659,41.99661664303,-87.689768582306,,,,https://www.daruttawheed.com/,53,95,,,4275.0,census_geocoder
1362,Icna-Chicago,6224 N California ave,Chicago,IL,60659,41.994442794896,-87.699607455902,,2015,,"https://www.causeiq.com/organizations/icna-chicago-illinois-organization,473342673/",56,93,,,1136.0,census_geocoder
1363,Islamic Center of Chicago (AlTakaful),5933 N Lincoln ave,Chicago,IL,60659,41.989095858951,-87.705084605171,,1987,,https://www.icconline.org/about/,56,88,,,47.0,census_geocoder
1364,Jamia Masjid of Chicago,6340 North Campbell Avenue,Chicago,IL,60659,41.9970338,-87.6929139,,1996,,https://jamiamasjidchicago.com/about-us/,54,94,,,490.0,nominatim
1365,Lakeshore Muslim Community Center,2150 W Devon Ave #1w,Chicago,IL,60659,41.997881615539,-87.684184897841,,1993,,https://www.islamicfinder.org/world/view-place/59470/,54,84,,,1523.0,census_geocoder
1366,"Mahdavia Association, Dairah of North America",2600 West Peterson Avenue,Chicago,IL,60659,41.99053042646,-87.694613307286,,,,https://mahdavia.com/?fbclid=IwY2xjawRqOrdleHRuA2FlbQIxMABicmlkETFpNVBIWG1nVkFYVDRLcmxUc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpmcYEApMDipS0XGv2CSJgKGwOFjJYMxxwcKeN0sChNykwi_5KImZbDt6OHV_aem_USJ8VeyBgAHzfqgs13PEvg,54,85,,,4309.0,census_geocoder
1367,Masjid Darul-Qur'an,2514 West Thorndale Avenue,Chicago,IL,60659,41.988667426673,-87.692727805773,,1997,,https://www.chicagoquran.com/about,53,83,,,488.0,census_geocoder
1368,Masjid Rahmat-e-Alam,6201 North California Avenue,Chicago,IL,60659,41.994032480636,-87.699442071847,,1998,,https://rahmatealam.org/,58,91,,,4317.0,census_geocoder
1369,Masjid-E-Ayesha,2409-B E Devon Ave,Chicago,IL,60659,41.997661348907,-87.690310528319,,2017,,"https://www.causeiq.com/organizations/turabi-muslim-community-center,814054280/",39,49,,,2008.0,census_geocoder
1370,NURRANI MUSALLA ISLAMIC COMMUNITY CENTER,6344 North Claremont Avenue,Chicago,IL,60659,41.996550772714,-87.688703865935,,,,No website,53,91,,,4299.0,census_geocoder
1371,Rafat masjid,2737 West Devon Avenue,Chicago,IL,60659,41.997519589537,-87.698595401163,,,,No website,58,94,,,4305.0,census_geocoder
1372,Sabeelur Rashaad Educational Foundation,3114 West Devon Avenue,Chicago,IL,60659,41.997479266062,-87.707519505474,,,,https://sabeelurrashaad.org/,57,87,,,4295.0,census_geocoder
1373,Sunni Centre Chicago,2835 West Devon Avenue,Chicago,IL,60659,41.99749028634,-87.7005784547,,,,No website,58,92,,,4297.0,census_geocoder
1374,Ismaili Center,6259 North Broadway,Chicago,IL,60660,41.99579987049,-87.660364762494,,-,No Basic Information,(773) 262-1616,73,95,,,498.0,census_geocoder
1375,Masjid E Faizan E Madeena,6305 North Ridge Boulevard,Chicago,IL,60660,41.995725284319,-87.675708024563,,1981,,https://www.dawateislamiusa.org/,66,81,,,4222.0,census_geocoder
1376,Masjid e Noor,6151 North Greenview Avenue,Chicago,IL,60660,41.994240747516,-87.667637180347,,-,No Basic Information,(872) 760-3296,73,90,,,496.0,census_geocoder
1377,Masjid Hameedia,1460 E Elmdale ave,Chicago,IL,60660,41.990896267633,-87.666639138184,,-,Information Without Year,https://www.chamberofcommerce.com/business-directory/illinois/chicago/mosque/2030328499-masjid-hameedia,72,88,,,1871.0,census_geocoder
1378,Masjid Noor,6151 N Greenview,Chicago,IL,60660,41.994240747516,-87.667637180347,,-,Information Without Year,https://prayersconnect.com/mosques/84085240-masjid-e-noor-chicago-illinois-united-states,73,90,,,1928.0,census_geocoder
1379,Midwest Masoom Assocation,4353 E Laurence ave,Chicago,IL,60660,,,,1975,,"https://islamichorizons.net/fifty-years-of-preservation-protection-and-leadership/#:~:text=Part%20of%20this%20vision%20is%20to%20also,a%20young%2C%20knowledgeable%20Imam%20and%20youth%20director.",100,100,,,2044.0,
1380,Sacred Learning Center,3900 West Devon Avenue,Lincolnwood,IL,60712,41.997307427087,-87.726522805411,,2019,,https://www.sacredlearning.org/center/,44,82,,,719.0,census_geocoder
1381,Kankakee islamic center,920 Kennedy Drive,Kankakee,IL,60901,41.130841683537,-87.878099829975,,1976,,https://www.kankakeeislamiccenter.com/,,77,,,4234.0,census_geocoder
1382,Sauk Valley Islamic Center,202 East Fellows Street,Dixon,IL,61021,41.849646541638,-89.483777135882,,,,No website,,74,,,4282.0,census_geocoder
1383,ICNA Rockford,1110 Arthur Avenue,Rockford,IL,61101,42.286426335633,-89.106278697009,,,,https://www.icnarockford.org/,,67,,,4268.0,census_geocoder
1384,Muslim Community Center of Rockford,5921 Darlene Dr.,Rockford,IL,61109,42.236429597477,-89.002064559637,,2011,,https://www.rrstar.com/story/news/2010/08/18/rockford-s-first-mosque-expected/44627968007/,,37,,,2092.0,census_geocoder
1385,Islamic Center of the Quad Cities,6005 34th ave,Moline,IL,61244,41.478299087632,-90.456759835299,,2004,,http://icqconline.org/about-icqc/,36,23,,,661.0,census_geocoder
1386,Islamic Center of Macomb,601 Wigwam Hollow Rd,Macomb,IL,61455,40.466227391137,-90.694839086337,,2002,,https://www.gofundme.com/f/save-the-islamic-center-of-macomb-keep-our-masjid-alive,,26,,,652.0,census_geocoder
1387,Muhammad ✨🌙 Ma Maryam,601 South Henry Street,Eureka,IL,61530,40.716620295974,-89.265926301531,,,,No website,,31,,,4242.0,census_geocoder
1388,Islamic Center of Peoria,1716 N North st,Peoria,IL,61605,40.708243480958,-89.598690090615,,2015,,https://icpeoria.org/about/phase-4/,38,61,,,1318.0,census_geocoder
1389,MSA Masjid,1315 West Main Street,Peoria,IL,61606,40.699857908969,-89.61347893572,,,,No website,35,78,,,4267.0,census_geocoder
1390,Muslim Student Association House,1315 East Main Street,Peoria,IL,61606,40.699857908969,-89.61347893572,,1963,,"https://www.msanational.org/about#:~:text=The%20Muslim%20Students%20Association%20of%20the%20U.S.,at%20the%20University%20of%20Illinois%20at%20Urbana-Champaign.",,14,,,2106.0,census_geocoder
1391,Masjid As-Salaam,823 E Salaam Dr.,Peoria,IL,61615,40.786033187283,-89.60696144457,,2000,,https://www.facebook.com/IFPeoria/,26,49,,,1812.0,census_geocoder
1392,Islamic Center of Mclean County,421 Olympia Drive,Bloomington,IL,61704,40.471913870757,-88.908124469922,,2016,,https://icmclean.org/,0,23,,,4289.0,census_geocoder
1393,Masjid Ibrahim,2407 E Washington st,Bloomington,IL,61704,40.47986376111,-88.950200488385,,2007,,"https://www.causeiq.com/organizations/masjid-ibrahim,134319226/",30,63,,,1884.0,census_geocoder
1394,Central Illinois Mosque & Islamic Center,106 S Lincoln Ave,Urbana,IL,61801,40.112115347943,-88.219253145788,,1983,,https://www.cimic.org/about-us/,66,87,,,2357.0,census_geocoder
